Id,Tags,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology,AorN
1310646,<asp.net><asp.net-mvc>,10,8/21/2009 8:12,9732,4,4,2,230,27279,2,5,asp.net,N
855098,<jquery><asp.net-mvc>,4,5/12/2009 22:02,8874,4,0,,230,27279,2,9,jquery,N
1113509,<asp.net><asp.net-mvc><master-pages>,2,7/11/2009 11:09,491,1,2,,230,27279,3,8,asp.net,N
955205,<magento>,2,6/5/2009 10:25,7698,0,2,,230,27279,1,4,null,N
947549,<c#><asp.net><email>,0,6/3/2009 22:12,263,5,0,2,230,27279,3,6,c#,N
901372,<asp.net-mvc>,11,5/23/2009 11:31,34829,7,0,4,230,27279,1,2,asp.net-mvc,N
1558953,<nhibernate>,2,10/13/2009 8:41,258,2,0,2,230,27279,1,5,nhibernate,N
529007,<c#><xml><linq-to-xml><xnamespace>,3,2/9/2009 17:07,5172,3,2,1,230,27279,4,7,c#,N
1138831,<c#><silverlight><authentication><trust>,2,7/16/2009 16:40,4272,3,0,2,231,9510,4,12,c#,N
1448319,<javascript><flash><web-applications><user-interface><components>,5,9/19/2009 10:52,6458,7,0,2,1450,105003,5,10,javascript,N
532177,<oracle><single-sign-on>,0,2/10/2009 12:52,2104,2,2,,6329,14556,2,11,oracle,N
587754,<testing><credit-card><load-testing>,0,2/25/2009 20:39,18626,1,2,1,1455,8171,3,8,null,N
795377,<c#><.net><performance><stopwatch>,10,4/27/2009 21:32,2808,3,0,3,1455,8171,4,10,c#,N
488638,<visual-studio-2008><emacs><ide>,3,1/28/2009 17:51,2278,4,0,1,1455,8171,3,5,null,N
911585,<c#><.net><ssl><remoting>,1,5/26/2009 16:31,327,0,2,0,1455,8171,4,9,c#,N
427850,<windows-mobile><ssl-certificate><windows-ce><wildcard-subdomain>,2,1/9/2009 12:10,2088,2,0,,1456,12863,4,10,null,N
791114,<c#><.net><templates><nvelocity>,0,4/26/2009 16:18,81,1,0,,1456,12863,4,10,c#,N
729268,<c#><algorithm><encoding><base32>,12,4/8/2009 9:38,9402,5,3,4,1456,12863,4,10,c#,N
486403,<memcached><appfabric>,4,1/28/2009 3:36,1532,2,0,1,1463,57969,2,3,null,N
559223,<security><silverlight-2.0><hash>,1,2/17/2009 23:38,295,4,0,,1463,57969,3,11,null,N
888501,<asp.net-mvc>,0,5/20/2009 15:07,736,1,0,,1463,57969,1,8,asp.net-mvc,N
663620,<gesture-recognition><wiimote>,18,3/19/2009 19:13,5442,6,0,7,2635,84563,2,11,null,N
418893,<memory><automation><reverse-engineering>,5,1/7/2009 1:44,5521,1,0,2,2635,84563,3,9,null,N
552529,<sql><sql-server><varchar><nvarchar>,6,2/16/2009 7:50,4517,6,2,2,2635,84563,4,12,sql,N
414553,<data-structures><collision-detection><spatial><broad-phase>,15,1/5/2009 21:14,8158,3,0,9,2635,84563,4,10,null,N
937922,<c#><optimization><compiler-construction><jit>,14,6/2/2009 4:43,3997,3,4,5,2635,84563,4,13,c#,N
502600,<asp.net-mvc><css><query-string>,18,2/2/2009 8:57,14903,4,3,7,2635,84563,3,10,asp.net-mvc,N
1871248,<c#><sql-server><asp.net-mvc><design-patterns><repository-pattern>,2,12/9/2009 2:26,1225,3,0,,1463,57969,5,8,c#,N
1273003,<.net>,2,8/13/2009 16:13,922,2,1,2,1463,57969,1,1,.net,N
823528,<asp.net-mvc><view>,3,5/5/2009 5:56,10468,2,3,,1463,57969,2,12,asp.net-mvc,N
1070198,<jquery><plugins><quick-search>,0,7/1/2009 16:47,476,1,0,1,1463,57969,3,6,jquery,N
434515,<asp.net-mvc><deployment><iis-6>,1,1/12/2009 5:13,2097,2,0,,1463,57969,3,7,asp.net-mvc,N
733114,<asp.net-mvc>,4,4/9/2009 7:05,8157,7,2,,1463,57969,1,14,asp.net-mvc,N
1531997,<.net><automation><ms-office>,0,10/7/2009 14:31,220,1,0,,12277,2131,3,6,.net,N
825620,<episerver>,0,5/5/2009 16:03,494,1,0,,12277,2131,1,11,null,N
605684,<javascript>,2,3/3/2009 9:22,148,3,0,,12277,2131,1,9,javascript,N
1914693,<apache><mod-rewrite><isapi-rewrite><rewritemap>,0,12/16/2009 13:37,1931,3,0,1,12280,26361,4,3,null,N
638380,<sharepoint><stsadm>,1,3/12/2009 12:23,1396,1,0,,12318,1790,2,8,sharepoint,N
487571,<sharepoint><import><export><stsadm>,1,1/28/2009 13:15,13552,4,0,,12318,1790,4,8,sharepoint,N
630676,<sharepoint><layout><wss>,0,3/10/2009 15:03,26300,3,0,,12318,1790,3,9,sharepoint,N
1454003,<sharepoint><navigation>,0,9/21/2009 11:06,2967,2,0,,12318,1790,2,10,sharepoint,N
628646,<.net><wpf><data-binding><xaml>,0,3/10/2009 1:43,720,2,0,,233,42644,4,9,.net,N
673763,<moss><document><sendto>,0,3/23/2009 15:11,292,1,0,,12318,1790,3,6,null,N
1031287,<sharepoint><reporting-services>,1,6/23/2009 8:18,364,1,0,,12318,1790,2,11,sharepoint,N
1091821,<sharepoint><themes><mysite>,1,7/7/2009 11:30,299,2,0,,12318,1790,3,7,sharepoint,N
1340722,<sharepoint><moss><master-pages>,0,8/27/2009 12:22,147,1,0,,12318,1790,3,6,sharepoint,N
709940,<sharepoint><dns><cqwp>,3,4/2/2009 14:30,548,1,1,1,12318,1790,3,7,sharepoint,N
1070164,<sharepoint><sql-server-express>,1,7/1/2009 16:40,1710,2,1,,12318,1790,2,7,sharepoint,N
1634340,<sharepoint><sharepoint-workflow>,1,10/27/2009 23:37,971,2,0,,12318,1790,2,11,sharepoint,N
606022,<sharepoint><templates><moss><publishing><sites>,2,3/3/2009 11:28,3005,4,0,,12318,1790,5,7,sharepoint,N
649991,<sharepoint><moss><customization>,2,3/16/2009 11:10,225,7,0,1,12318,1790,3,5,sharepoint,N
649754,<sharepoint><search><moss><anonymous>,2,3/16/2009 9:33,1956,1,0,,12318,1790,4,10,sharepoint,N
1016960,<sharepoint>,1,6/19/2009 8:46,218,1,0,,12318,1790,1,5,sharepoint,N
1431684,<sharepoint><deployment><design-patterns><web-parts>,0,9/16/2009 8:28,169,1,0,,12318,1790,4,6,sharepoint,N
1178248,<sharepoint><filtering><stsadm>,1,7/24/2009 14:59,4062,2,0,2,12318,1790,3,7,sharepoint,N
1216326,<sharepoint><definition><publishing>,2,8/1/2009 10:25,1069,2,0,,12318,1790,3,5,sharepoint,N
995032,<moss><solution><definitions>,0,6/15/2009 8:28,190,1,0,0,12318,1790,3,9,null,N
701096,<sharepoint><moss><dns>,3,3/31/2009 13:57,568,2,0,,12318,1790,3,4,sharepoint,N
510604,<sharepoint><moss><sharedservicesprovider>,1,2/4/2009 9:09,1150,3,0,,12318,1790,3,5,sharepoint,N
1026365,<user-interface>,3,6/22/2009 9:57,587,6,0,1,5190,238949,1,11,null,N
1370123,<c#><linq><linq-to-entities>,1,9/2/2009 21:06,496,2,0,0,5190,238949,3,7,c#,N
904100,<wix><windows-server-2003>,0,5/24/2009 16:23,125,1,0,,17787,7251,2,11,null,N
714740,<php><iis><exec>,4,4/3/2009 16:40,7100,9,1,,17803,37952,3,5,php,N
885334,<.net><asp.net><msbuild>,2,5/19/2009 22:27,2660,3,2,,17803,37952,3,9,.net,N
1009084,<php><iis>,0,6/17/2009 19:32,2195,1,2,,17803,37952,2,9,php,N
911821,<.net><web-services><windows-services>,0,5/26/2009 17:28,334,2,4,,17803,37952,3,6,.net,N
757398,<assembly><x86>,7,4/16/2009 18:16,2655,8,0,3,2635,84563,2,11,null,N
580035,<optimization><physics><collision-detection>,34,2/24/2009 0:41,3301,13,17,12,2635,84563,3,8,null,N
1727375,<algorithm><artificial-intelligence><boids>,15,11/13/2009 5:52,5531,2,0,11,2635,84563,3,10,null,N
1651874,<x86><algorithm><assembly>,16,10/30/2009 19:37,4998,9,1,8,2635,84563,3,13,null,N
513126,<linux><kernel><osdev>,9,2/4/2009 20:23,10790,11,1,7,2635,84563,3,11,linux,N
956343,<.net><wcf>,1,6/5/2009 14:59,1606,1,0,,17803,37952,2,9,.net,N
847505,<java><html>,0,5/11/2009 10:21,1454,3,0,,17815,46237,2,10,java,N
475956,<.net><entity-framework><ado.net>,10,1/24/2009 12:26,2199,4,0,11,17815,46237,3,9,.net,N
1694640,<assemblies><inversion-of-control><ninject>,6,11/7/2009 22:20,6898,3,1,5,17823,1068,3,6,null,N
911813,<java><junit><jersey><jax-rs><testng>,12,5/26/2009 17:24,11106,6,3,4,17823,1068,5,14,java,N
911805,<java><junit><restlet><jax-rs><testng>,8,5/26/2009 17:22,4654,2,0,1,17823,1068,5,14,java,N
1631293,<windows><wcf><security><ipc><communication>,0,10/27/2009 14:43,1583,2,0,,17823,1068,5,12,windows,N
1652917,<vsto><outlook-addin>,3,10/31/2009 0:12,948,2,0,1,17823,1068,2,14,null,N
908495,<java><spring><jetty><jersey><grizzly>,1,5/26/2009 0:50,4247,1,0,1,17823,1068,5,13,java,N
852969,<java><spring><tomcat><rest><jax-rs>,5,5/12/2009 14:07,2817,1,0,3,17823,1068,5,14,java,N
1125080,<sharepoint><mysite>,2,7/14/2009 12:34,1212,3,0,1,12318,1790,2,12,sharepoint,N
1400924,<asp.net><input><checkbox><state>,0,9/9/2009 17:17,890,1,0,,12318,1790,4,12,asp.net,N
1336676,<sharepoint><authentication><deployment>,0,8/26/2009 18:36,354,2,0,1,12318,1790,3,6,sharepoint,N
956178,<html><css>,17,6/5/2009 14:31,12029,8,0,5,12318,1790,2,8,html,N
1053209,<sharepoint><iis><dns>,0,6/27/2009 17:05,532,3,4,0,12318,1790,3,6,sharepoint,N
921948,<moss><list><definition>,0,5/28/2009 16:46,101,1,1,,12318,1790,3,10,null,N
921932,<calendar><web-parts><moss>,0,5/28/2009 16:42,135,1,0,,12318,1790,3,11,null,N
1620504,<sharepoint><url><documents>,0,10/25/2009 10:06,448,1,0,1,12318,1790,3,8,sharepoint,N
1846520,<sharepoint><logging><audit>,0,12/4/2009 11:58,946,1,0,,12318,1790,3,5,sharepoint,N
1059689,<security><sharepoint><search>,2,6/29/2009 18:17,1571,3,2,,12318,1790,3,6,sharepoint,N
1306227,<sharepoint><filesystems><solution>,0,8/20/2009 13:33,223,1,0,1,12318,1790,3,11,sharepoint,N
1610703,<css>,0,10/22/2009 23:59,111,1,4,,1463,57969,1,13,css,N
1608016,<visual-studio-2008>,1,10/22/2009 15:26,1071,1,3,,1463,57969,1,8,null,N
1953932,<c#><asp.net><ipv4>,1,12/23/2009 16:45,805,1,2,,1463,57969,3,6,c#,N
619643,<c#><asp.net><streaming><zip>,3,3/6/2009 17:12,5360,3,1,1,1463,57969,4,16,c#,N
437522,<visual-studio-2008>,0,1/12/2009 23:55,407,3,1,,1463,57969,1,8,null,N
443795,<c#><.net><multithreading><unit-testing>,0,1/14/2009 16:59,1268,1,1,,1463,57969,4,10,c#,N
567352,<.net><caching><client>,4,2/19/2009 21:52,1299,2,0,,234,111460,3,6,.net,N
624436,<logging><configuration-files><enterprise-library>,2,3/8/2009 22:23,5984,2,0,,234,111460,3,13,null,N
467865,<.net><dependency-injection><benchmarking>,10,1/22/2009 2:26,1020,3,0,2,234,111460,3,4,.net,N
501886,<c#><wpf><mvvm>,249,2/2/2009 0:17,106306,26,7,118,234,111460,3,7,c#,N
627722,<asp.net><asp.net-mvc>,0,3/9/2009 19:45,346,2,0,1,12322,468,2,4,asp.net,N
435744,<apache-flex><perl><web-services><air><catalyst>,3,1/12/2009 15:27,657,1,0,,12327,756,5,15,perl,N
1851293,<security><exploit>,21,12/5/2009 6:05,2279,4,0,15,2635,84563,2,10,null,N
1282930,<.net><audio><shazam>,3,8/15/2009 21:43,763,3,1,1,2635,84563,3,11,.net,N
722270,<c#><java><string><java.util.scanner>,32,4/6/2009 16:47,46957,7,3,7,2635,84563,4,12,c#,N
818362,<python><parallel-processing><mpi>,2,5/3/2009 23:47,2236,1,0,,2637,1921,3,5,python,N
1745940,<c++><audio><core-audio>,3,11/17/2009 0:55,203,1,0,0,2637,1921,3,12,c++,N
1812582,<mysql><database><windows-mobile><synchronization>,1,11/28/2009 13:59,2598,1,0,1,2644,16659,4,7,mysql,N
1727339,<image><transform>,0,11/13/2009 5:40,1186,1,0,,1463,57969,2,7,null,N
425756,<.net><visual-studio-2008><multithreading><unit-testing>,1,1/8/2009 20:25,1663,4,0,,1463,57969,4,4,.net,N
440142,<c#><asp.net><asp-classic><vbscript>,1,1/13/2009 18:19,930,5,0,,1463,57969,4,5,c#,N
1105478,<jquery><jquery-plugins><quick-search>,1,7/9/2009 17:48,659,1,0,1,1463,57969,3,10,jquery,N
583417,<asp.net><memcached>,2,2/24/2009 20:21,274,2,0,,1463,57969,2,9,asp.net,N
637493,<asp.net>,0,3/12/2009 5:31,203,2,0,,1463,57969,1,6,asp.net,N
1121934,<c#><wpf><appdomain><external-process>,1,7/13/2009 20:45,4710,3,2,2,234,111460,4,11,c#,N
1003990,<.net><code-contracts><design-by-contract><contracts><microsoft-contracts>,1,6/16/2009 21:17,288,0,2,,234,111460,5,9,.net,N
839052,<sql>,2,5/8/2009 9:43,6370,3,1,,1469,4869,1,9,sql,N
1087007,<database-design><authentication><asp.net-membership><openid>,7,7/6/2009 13:36,1477,2,0,2,1469,4869,4,11,null,N
944680,<asp.net-mvc>,6,6/3/2009 13:15,781,1,2,,1469,4869,1,7,asp.net-mvc,N
962808,<c#><cucumber><integration-testing><nbehave>,0,6/7/2009 20:58,381,2,0,1,234,111460,4,10,c#,N
499597,<c#><photoshop>,7,1/31/2009 21:18,12503,6,0,4,2644,16659,2,9,c#,N
1938021,<wpf><storyboard>,2,12/21/2009 3:32,3463,2,0,2,2644,16659,2,3,null,N
1484264,<language-agnostic>,16,9/27/2009 19:37,8199,11,5,13,2644,16659,1,6,null,N
1390500,<internet-explorer>,2,9/7/2009 18:29,297,7,0,,2648,174198,1,5,null,N
981604,<java><grails><caching><memcached>,0,6/11/2009 14:55,1279,3,0,1,2648,174198,4,3,java,N
1322940,<mysql><sql><database-design><entity-relationship>,0,8/24/2009 15:05,1751,2,4,,2648,174198,4,6,mysql,N
1202422,<lucene><compass-lucene>,1,7/29/2009 19:11,3218,4,0,1,2648,174198,2,3,null,N
451362,<javascript><jquery><prototypejs>,34,1/16/2009 17:56,37514,12,5,10,2648,174198,3,8,javascript,N
1322881,<database-design><internationalization><schema>,8,8/24/2009 14:54,3346,4,2,4,2648,174198,3,2,null,N
1085270,<grails><groovy>,1,7/6/2009 3:18,970,2,0,,2648,174198,2,4,null,N
516399,<java><exe>,52,2/5/2009 15:34,177127,7,5,19,2648,174198,2,10,java,N
839772,<eclipse><grails><intellij-idea>,7,5/8/2009 13:23,2154,2,0,1,2648,174198,3,8,null,N
986935,<grails><intellij-idea>,9,6/12/2009 14:29,5766,1,0,,2648,174198,2,5,null,N
1663980,<c#><java><domain-driven-design><domain-model>,11,11/2/2009 21:57,8973,3,1,5,2648,174198,4,7,c#,N
1953759,<javascript><forms><xforms>,7,12/23/2009 16:18,3672,7,6,3,2648,174198,3,3,javascript,N
523836,<html><css><iframe>,1,2/7/2009 14:23,1386,2,0,,2648,174198,3,3,html,N
1868829,<hibernate>,0,12/8/2009 18:13,677,1,0,,2648,174198,1,5,hibernate,N
1875734,<grails><groovy><grails-validation><command-objects>,10,12/9/2009 18:07,4551,2,0,0,2648,174198,4,4,null,N
752696,<javascript><eclipse><debugging><internet-explorer-6>,0,4/15/2009 16:58,1058,3,0,,2648,174198,4,5,javascript,N
558576,<html><css><layout>,3,2/17/2009 20:28,11351,4,1,3,2648,174198,3,7,html,N
422913,<java><http><selenium><screen-scraping>,6,1/8/2009 1:37,10188,5,0,7,2648,174198,4,6,java,N
1884814,<grails><lucene><grails-plugin><compass-lucene>,2,12/10/2009 23:21,1773,3,1,1,2648,174198,4,3,null,N
1680754,<java><unit-testing><dbunit>,3,11/5/2009 13:57,1286,1,0,,2648,174198,3,4,java,N
708164,<java><eclipse><refactoring><eclipse-jdt>,8,4/2/2009 3:23,11362,3,1,4,2648,174198,4,3,java,N
1472427,<database><data-migration>,2,9/24/2009 15:26,131,4,0,1,2648,174198,2,4,null,N
1275681,<groovy><type-conversion><casting>,9,8/14/2009 2:02,12584,2,0,1,2648,174198,3,3,null,N
844520,<grails><groovy>,2,5/10/2009 1:51,668,1,2,,2648,174198,2,6,null,N
524421,<php><html>,2,2/7/2009 19:36,478,8,2,,2648,174198,2,6,php,N
1534113,<hibernate><grails><transactions><triggers><gorm>,2,10/7/2009 20:50,1661,1,0,,2648,174198,5,3,hibernate,N
1986932,<csv><file-upload>,0,12/31/2009 20:09,439,2,0,,2648,174198,2,3,null,N
1039496,<groovy>,1,6/24/2009 16:36,765,1,0,,2648,174198,1,5,null,N
1098991,<grails><groovy><spring-webflow>,4,7/8/2009 15:57,2981,2,0,,2648,174198,3,5,null,N
539661,<html><character-encoding><server-side-includes><ssi>,4,2/12/2009 1:39,4940,3,1,,2648,174198,4,5,html,N
682559,<internet-explorer><testing><cross-browser>,15,3/25/2009 17:14,13181,14,6,6,2648,174198,3,4,null,N
463054,<mysql><group-by>,24,1/20/2009 20:52,14743,7,0,8,2648,174198,2,6,mysql,N
1926317,<svn><tortoisesvn><diff><branch><merge>,8,12/18/2009 4:42,2097,3,0,5,2648,174198,5,6,null,N
1466254,<groovy>,6,9/23/2009 14:13,2723,4,0,,2648,174198,1,3,null,N
1391267,<css><xhtml><z-index>,0,9/7/2009 23:07,206,2,1,1,2648,174198,3,2,css,N
1074334,<grails><groovy><gsp>,2,7/2/2009 13:27,839,1,0,,2648,174198,3,6,null,N
1808920,<grails><lucene><grails-plugin><compass-lucene>,1,11/27/2009 13:56,1335,2,0,,2648,174198,4,6,null,N
1787170,<mysql>,1,11/24/2009 1:04,315,1,0,,2648,174198,1,7,mysql,N
470232,<bash><shell>,1,1/22/2009 18:07,1135,4,1,,2648,174198,2,6,null,N
470141,<java><continuous-integration><hudson>,10,1/22/2009 17:42,13697,6,0,3,2648,174198,3,6,java,N
465727,<mysql><function><exception><stored-procedures>,71,1/21/2009 15:22,87373,6,0,12,2648,174198,4,9,mysql,N
1545936,<oracle><subsonic><subsonic3>,0,10/9/2009 20:37,283,1,0,1,12355,54,3,5,oracle,N
1179858,<c#><c#-3.0><active-directory>,5,7/24/2009 19:57,7458,3,0,3,12367,3852,3,11,c#,N
450464,<visual-studio><visual-studio-2008><syntax-highlighting><pascal>,1,1/16/2009 13:55,3186,4,0,,12379,20182,4,6,null,N
1233839,<javascript><download>,1,8/5/2009 15:00,216,1,1,,12386,7255,2,15,javascript,N
677715,<malloc><nsapi>,0,3/24/2009 14:45,86,1,0,,12386,7255,2,8,null,N
1947942,<struts2><taglib><ognl>,0,12/22/2009 17:31,1261,2,0,,12388,40783,3,5,null,N
462898,<java><hibernate><orm><jpa><foreign-keys>,10,1/20/2009 20:09,9654,5,0,2,12388,40783,5,9,java,N
1405350,<java><jsp><session><tomcat><cookies>,0,9/10/2009 13:34,3576,2,1,,1471,9557,5,9,java,N
769701,<javascript><applet>,0,4/20/2009 19:12,1956,1,2,1,1471,9557,2,14,javascript,N
957097,<java><encoding><servlets>,1,6/5/2009 17:24,323,2,0,,1471,9557,3,7,java,N
1410940,<.net><visual-studio-2008><build>,0,9/11/2009 13:41,1908,2,0,,5190,238949,3,21,.net,N
1049791,<grails><groovy><metaprogramming>,2,6/26/2009 15:33,733,2,0,,2648,174198,3,6,null,N
946396,<grails><types>,4,6/3/2009 18:33,918,4,0,,2648,174198,2,4,null,N
1374305,<jquery><html><css>,3,9/3/2009 15:54,1392,1,2,1,2648,174198,3,5,jquery,N
1644271,<sql><mysql>,0,10/29/2009 14:49,338,2,1,,2648,174198,2,5,sql,N
1295305,<grails><internationalization><grails-plugin>,2,8/18/2009 17:18,645,1,0,,2648,174198,3,4,null,N
860536,<groovy><intellij-idea><version>,8,5/13/2009 21:31,6711,3,0,,2648,174198,3,3,null,N
1407523,<java><caching><groovy><ehcache>,2,9/10/2009 20:24,4995,1,0,,2648,174198,4,3,java,N
782689,<javascript><debugging><internet-explorer-6>,8,4/23/2009 17:09,6901,1,0,2,2648,174198,3,4,javascript,N
1370956,<html><css>,0,9/3/2009 1:01,365,4,1,,2648,174198,2,6,html,N
967875,<language-agnostic><caching><memcached>,14,6/9/2009 2:16,16832,8,0,6,2648,174198,3,3,null,N
687602,<javascript><jquery><html><css><internet-explorer>,3,3/26/2009 21:26,3333,2,1,1,2648,174198,5,7,javascript,N
1049418,<grails><metaprogramming>,0,6/26/2009 14:22,1307,3,1,1,2648,174198,2,4,null,N
563940,<html><css>,0,2/19/2009 4:17,3144,7,4,,2648,174198,2,6,html,N
1179895,<grails><grails-plugin>,6,7/24/2009 20:06,2794,3,0,,2648,174198,2,3,null,N
820084,<groovy><closures>,10,5/4/2009 13:26,11860,4,0,3,2648,174198,2,7,null,N
712004,<java><unicode><byte-order-mark>,4,4/2/2009 23:20,5454,5,1,1,17834,4620,3,11,java,N
467276,<.net><nhibernate><orm><foreign-keys>,0,1/21/2009 22:20,2498,3,0,,17847,21656,4,13,.net,N
1132824,<.net><project-organization>,0,7/15/2009 17:37,333,5,0,1,17862,7551,2,17,.net,N
523289,<user-interface><validation>,0,2/7/2009 6:21,299,1,0,1,17862,7551,2,15,null,N
924144,<c#><web-services><ssl><c#-2.0><vpn>,6,5/29/2009 2:28,3245,6,2,,17862,7551,5,20,c#,N
1622973,<windows><vb6><vbscript><filesystems><infopath>,0,10/26/2009 3:46,765,1,0,,17862,7551,5,12,windows,N
1282194,<jquery><json>,5,8/15/2009 15:57,3155,3,1,2,17865,3867,2,4,jquery,N
921996,<django><admin>,6,5/28/2009 16:56,3137,3,0,1,17865,3867,2,7,null,N
1276887,<django><django-orm>,35,8/14/2009 9:20,42468,6,0,8,17865,3867,2,7,null,N
1250623,<jquery><jquery-ui>,3,8/9/2009 4:28,2066,1,3,1,17865,3867,2,11,jquery,N
1773078,<python><ipc>,1,11/20/2009 20:33,1047,1,0,,17865,3867,2,6,python,N
683718,<html><iframe><thumbnails>,3,3/25/2009 22:13,1443,2,0,1,1476,5542,3,6,html,N
557631,<.net><msbuild><dependencies><deployment-project>,5,2/17/2009 16:29,6799,4,2,,1484,1032,4,7,.net,N
1195695,<visual-studio-2008><diff><cvs>,0,7/28/2009 17:58,189,1,0,,5195,327,3,5,null,N
505928,<java><arraylist><collections>,188,2/3/2009 3:29,344188,22,1,49,6332,2075,3,13,java,N
509748,<javascript><ajax><yui><datasource><yui-datatable>,1,2/4/2009 1:27,1357,1,2,,6332,2075,5,11,javascript,N
1086310,<sql-server><database-design>,2,7/6/2009 10:02,2032,3,0,,6335,49691,2,10,null,N
486526,<c#><.net><unit-testing><tdd><mocking>,0,1/28/2009 4:57,194,1,0,,6335,49691,5,14,c#,N
1606976,<usability>,1,10/22/2009 12:49,124,3,2,1,12406,3715,1,9,null,N
1757187,<javascript><jquery><ajax><cross-browser>,44,11/18/2009 16:19,26110,2,1,6,12406,3715,4,9,javascript,N
1445993,<c#><winforms><model-view-controller><design-patterns><mvp>,5,9/18/2009 17:53,2097,3,1,7,5208,4370,5,7,c#,N
1592111,<architecture><dependency-injection><inversion-of-control>,0,10/20/2009 2:08,85,1,0,0,5208,4370,3,10,null,N
1892808,<seam><code-injection><interceptor>,1,12/12/2009 8:50,345,3,0,,5218,685,3,7,null,N
476369,<python><numpy><package><scipy>,3,1/24/2009 17:26,2207,3,0,,5222,18184,4,15,python,N
514834,<regex>,21,2/5/2009 6:43,41711,13,4,17,5232,13835,1,6,regex,N
703511,<winforms><listview>,1,3/31/2009 23:48,1945,2,0,,5232,13835,2,5,null,N
664371,<html><user-interface><usability>,3,3/19/2009 22:53,1140,7,0,,5232,13835,3,19,html,N
681577,<javascript><html><css><jquery-plugins>,2,3/25/2009 13:24,4066,3,0,,2648,174198,4,6,javascript,N
462962,<mysql><sql><mysql-error-1242>,0,1/20/2009 20:27,277,4,3,,2648,174198,3,3,mysql,N
1652133,<groovy><final>,9,10/30/2009 20:31,4561,1,0,,2648,174198,2,6,null,N
1765475,<grails><log4j>,1,11/19/2009 18:23,4984,3,0,3,2648,174198,2,3,null,N
571985,<matlab>,7,2/21/2009 2:32,3543,6,1,2,2648,174198,1,3,null,N
1002170,<grails><groovy><spring-webflow>,3,6/16/2009 15:15,4652,3,0,1,2648,174198,3,3,null,N
977335,<groovy><stubbing>,0,6/10/2009 18:20,607,4,0,,2648,174198,2,4,null,N
1850015,<java><hibernate><orm><groovy><hql>,1,12/4/2009 22:16,2558,3,0,,2648,174198,5,3,java,N
875941,<groovy><closures>,5,5/18/2009 1:41,4408,2,0,2,2648,174198,2,3,null,N
1301795,<java><database><dbunit>,0,8/19/2009 18:29,370,3,1,1,2648,174198,3,3,java,N
461581,<java><unit-testing><continuous-integration><hudson>,12,1/20/2009 14:43,3954,6,0,12,2648,174198,4,8,java,N
1701600,<java><hibernate><grails><gorm>,14,11/9/2009 15:06,15382,4,0,3,2648,174198,4,7,java,N
853876,<encryption>,0,5/12/2009 17:20,133,4,0,1,245,23207,1,3,null,N
926349,<visual-studio><visual-studio-2008><pair-programming>,30,5/29/2009 14:44,9636,7,1,11,247,6961,3,6,null,N
1235377,<microformats>,1,8/5/2009 19:52,262,2,0,,247,6961,1,4,null,N
1177619,<java><xml><dtd>,1,7/24/2009 13:22,3133,1,2,,253,2614,3,8,java,N
586547,<c#><windows><keyboard><mouse>,13,2/25/2009 15:45,43164,2,4,5,254,1877,4,10,c#,N
803257,<c#><.net><c++><format><hard-drive>,0,4/29/2009 16:44,2578,3,1,,254,1877,5,6,c#,N
978339,<iis-7><windows-server-2008>,0,6/10/2009 21:50,345,1,1,,258,5864,2,8,null,N
1229055,<java><jsf><richfaces><viewexpiredexception>,6,8/4/2009 18:06,5921,5,0,3,1486,4983,4,8,java,N
803707,<javascript><html><internet-explorer-7>,1,4/29/2009 18:44,7694,2,3,,1486,4983,3,11,javascript,N
1301486,<java><jsf><richfaces><ajax4jsf>,1,8/19/2009 17:37,1880,0,4,,1486,4983,4,9,java,N
663585,<vim><makefile><warnings>,17,3/19/2009 19:06,4578,5,0,5,1489,3212,3,9,null,N
1155523,<java><debugging><netbeans><hex>,4,7/20/2009 19:41,3186,3,0,1,1489,3212,4,13,java,N
687603,<windows><dll><mfc><dynamic-linking>,1,3/26/2009 21:26,890,2,0,,1490,12739,4,9,windows,N
1466329,<asp.net>,1,9/23/2009 14:24,232,2,0,1,1490,12739,1,9,asp.net,N
461396,<winapi><mfc><gdi+>,4,1/20/2009 14:02,4152,2,0,,1490,12739,3,5,null,N
808104,<c#><string>,12,4/30/2009 17:24,7934,9,3,2,1490,12739,2,4,c#,N
486448,<.net><unit-testing><compact-framework><mocking>,3,1/28/2009 4:12,535,2,0,1,6335,49691,4,11,.net,N
994676,<svn>,2,6/15/2009 6:09,178,1,0,,6335,49691,1,10,null,N
839465,<c#><.net><datagridview>,0,5/8/2009 11:53,2037,2,1,1,6335,49691,3,10,c#,N
994325,<version-control><tortoisesvn>,1,6/15/2009 2:33,850,3,0,,6335,49691,2,9,null,N
617050,<naming-conventions>,2,3/5/2009 22:54,342,12,4,,6335,49691,1,6,null,N
1128533,<c#><com><wrapper>,1,7/14/2009 22:56,175,3,0,,6335,49691,3,15,c#,N
1184196,<wpf><data-binding>,1,7/26/2009 10:10,390,2,4,1,6335,49691,2,6,null,N
1072394,<.net><tell-dont-ask>,2,7/2/2009 3:55,381,4,0,1,6335,49691,2,6,.net,N
1101536,<c#><mvp><supervisingcontroller>,2,7/9/2009 2:26,3369,4,0,3,6335,49691,3,6,c#,N
562395,<build-automation>,2,2/18/2009 19:04,244,2,0,4,12423,1791,1,9,null,N
